time,seconds_elapsed,z,y,x,,,z,y,x,,,t,z,y,x
1.683E+18,2.354058105,0.468899995,0.162499994,0.967399955,,,1.041299939,-0.0252,9.751099586,,,117,1.510199934,0.137299994,10.71849954
1.683E+18,2.374058105,0.352099985,-0.187899992,2.465699911,,,1.020699978,-0.027799999,9.753299713,,,118,1.372799963,-0.215699991,12.21899962
1.683E+18,2.394056396,0.103299998,-0.568099976,1.873600006,,,0.985199988,-0.020199999,9.756999969,,,119,1.088499986,-0.588299975,11.63059998
1.683E+18,2.414058105,0.152500004,-0.230299994,1.206799984,,,0.984899998,0.0244,9.756999969,,,120,1.137400001,-0.205899995,10.96379995
1.683E+18,2.434058105,0.645599961,-0.534200013,1.818699956,,,1.021399975,0.063500002,9.752999306,,,121,1.666999936,-0.470700011,11.57169926
1.683E+18,2.454058105,0.501299977,-0.4912,2.995100021,,,1.018700004,0.049899999,9.753399849,,,122,1.519999981,-0.441300001,12.74849987
1.683E+18,2.474058105,0.350299984,-0.397199988,3.746500015,,,0.983399987,-0.0048,9.757199287,,,123,1.333699971,-0.401999988,13.5036993
1.683E+18,2.494056396,-0.222199991,-0.505100012,3.538100004,,,0.957699955,-0.034199998,9.759699821,,,124,0.735499963,-0.53930001,13.29779983
1.683E+18,2.514058105,-0.533199966,-0.488299996,1.684299946,,,0.954899967,-0.0118,9.760000229,,,125,0.421700001,-0.500099995,11.44430017
1.683E+18,2.534058105,-0.167499989,-0.449599981,-0.446699977,,,1.020699978,0.047499999,9.753199577,,,126,0.853199989,-0.402099982,9.3064996
1.683E+18,2.554058105,0.279899985,-0.639800012,-1.375199914,,,1.132099986,0.120099999,9.740300179,,,127,1.411999971,-0.519700013,8.365100265
1.683E+18,2.574058105,0.523000002,-1.107599974,-0.863299966,,,1.222499967,0.175899997,9.728499413,,,128,1.745499969,-0.931699976,8.865199447
1.683E+18,2.594058105,0.327699989,-1.605099916,0.337199986,,,1.251099944,0.202699989,9.724299431,,,129,1.578799933,-1.402399927,10.06149942
