time,seconds_elapsed,z,y,x,,,z,y,x,,,t,z,y,x
1.683E+18,1.879058105,-0.683499992,1.059199929,-1.919199944,,,2.242799997,-0.578700006,9.529099464,,,93,1.559300005,0.480499923,7.609899521
1.683E+18,1.899058105,-1.217800021,1.277699947,-1.874599934,,,2.227900028,-0.56189996,9.533599854,,,94,1.010100007,0.715799987,7.65899992
1.683E+18,1.919058105,-1.423399925,1.190699935,-1.800199986,,,2.217700005,-0.533599973,9.537599564,,,95,0.794300079,0.657099962,7.737399578
1.683E+18,1.939058105,-1.664299965,1.095399976,-1.745999932,,,2.203699827,-0.506999969,9.542300224,,,96,0.539399862,0.588400006,7.796300292
1.683E+18,1.959058105,-1.455199957,0.875499964,-1.694099903,,,2.180899858,-0.473399997,9.549300194,,,97,0.725699902,0.402099967,7.855200291
1.683E+18,1.979058105,-1.288900018,0.73089999,-2.072900057,,,2.16170001,-0.436699986,9.555399895,,,98,0.872799993,0.294200003,7.482499838
1.683E+18,1.999058105,-0.811199963,0.426099986,-2.571499825,,,2.174299955,-0.406499982,9.553899765,,,99,1.363099992,0.019600004,6.98239994
1.683E+18,2.019058105,-0.560799956,0.389899999,-2.49090004,,,2.188699961,-0.380099982,9.551699638,,,100,1.627900004,0.009800017,7.060799599
1.683E+18,2.039056396,-0.068799995,0.218899995,-1.40139997,,,2.196799994,-0.35619998,9.550700188,,,101,2.127999999,-0.137299985,8.149300218
1.683E+18,2.059058105,0.725299954,-0.454099983,1.096099973,,,2.187199831,-0.330300003,9.553899765,,,102,2.912499785,-0.784399986,10.64999974
1.683E+18,2.079058105,1.571999907,-0.984200001,3.923399925,,,2.115200043,-0.319900006,9.570399284,,,103,3.68719995,-1.304100007,13.49379921
1.683E+18,2.099058105,2.488699913,-1.072299957,5.14109993,,,2.032099962,-0.32009998,9.588399887,,,104,4.520799875,-1.392399937,14.72949982
1.683E+18,2.119058105,2.403100014,-1.051499963,5.217899799,,,1.98029995,-0.301699996,9.59980011,,,105,4.383399963,-1.353199959,14.81769991
1.683E+18,2.139056396,1.785099983,-1.091699958,4.018599987,,,1.970799923,-0.271400005,9.602700233,,,106,3.755899906,-1.363099962,13.62130022
1.683E+18,2.159058105,1.504499912,-1.709100008,3.691299915,,,2.006199837,-0.222800002,9.596599579,,,107,3.510699749,-1.93190001,13.28789949
1.683E+18,2.179056396,1.621999979,-2.26609993,4.64139986,,,2.00639987,-0.16579999,9.597700119,,,108,3.628399849,-2.43189992,14.23909998
1.683E+18,2.199058105,1.692299962,-2.338099957,4.897099972,,,1.965499997,-0.123299994,9.606800079,,,109,3.657799959,-2.46139995,14.50390005
1.683E+18,2.219058105,1.368600011,-2.127300024,3.245299816,,,1.94599998,-0.0889,9.611199379,,,110,3.314599991,-2.216200024,12.8564992
1.683E+18,2.239058105,0.84739995,-1.956900001,0.915299952,,,1.967000008,-0.053299997,9.607099533,,,111,2.814399958,-2.010199998,10.52239949
1.683E+18,2.259058105,0.734399974,-1.712000012,-0.371999979,,,2.001600027,-0.043299999,9.600099564,,,112,2.736000001,-1.755300011,9.228099585
1.683E+18,2.279056396,0.621899962,-0.998999953,-0.613900006,,,2.016000032,-0.079599999,9.59679985,,,113,2.637899995,-1.078599952,8.982899845
1.683E+18,2.299058105,0.357600003,-0.337799996,-0.340599984,,,2.005699873,-0.152400002,9.598099709,,,114,2.363299876,-0.490199998,9.257499725
1.683E+18,2.319058105,-0.142299995,0.385499984,-0.39199999,,,1.985999942,-0.238399997,9.600399971,,,115,1.843699947,0.147099987,9.208399981
1.683E+18,2.339056396,-0.571999967,0.728599966,-0.372500002,,,1.974399924,-0.316699982,9.600599289,,,116,1.402399957,0.411899984,9.228099287
1.683E+18,2.359058105,-0.729399979,0.787599981,-0.529199958,,,1.965099931,-0.375699997,9.600299835,,,117,1.235699952,0.411899984,9.071099877
1.683E+18,2.379058105,-0.65200001,0.531799972,-0.578399956,,,1.956299901,-0.414099991,9.600500107,,,118,1.304299891,0.117699981,9.022100151
1.683E+18,2.399058105,-0.413399994,0.500199974,-0.724999964,,,1.953099966,-0.441399992,9.599999428,,,119,1.539699972,0.058799982,8.874999464
1.683E+18,2.419058105,-0.36679998,0.064899996,-0.460500002,,,1.945599914,-0.466999978,9.600299835,,,120,1.578799933,-0.402099982,9.139799833
1.683E+18,2.439058105,-0.176200002,0.0175,-0.540699959,,,1.931599975,-0.488199979,9.602099419,,,121,1.755399972,-0.470699979,9.06139946
1.683E+18,2.459058105,-0.161499992,0.0106,-1.129999995,,,1.926699996,-0.491099983,9.602899551,,,122,1.765200004,-0.480499984,8.472899556
1.683E+18,2.479058105,-0.135700002,-0.134599999,-1.553299904,,,1.920499921,-0.483099997,9.604599953,,,123,1.784799919,-0.617699996,8.051300049
1.683E+18,2.499056396,0.020099999,-0.12969999,-1.790699959,,,1.91170001,-0.478199989,9.606599808,,,124,1.93180001,-0.607899979,7.815899849
1.683E+18,2.519058105,0.214900002,0.0262,-1.842899919,,,1.893399954,-0.487099975,9.609700203,,,125,2.108299956,-0.460899975,7.766800284
1.683E+18,2.539056396,0.47209999,0.252200007,-1.671499968,,,1.861799955,-0.507200003,9.614899635,,,126,2.333899945,-0.254999995,7.943399668
1.683E+18,2.559058105,0.572699964,0.522700012,-1.638899922,,,1.819999933,-0.532499969,9.621500015,,,127,2.392699897,-0.009799957,7.982600093
1.683E+18,2.579058105,0.574400008,0.745099962,-1.682399988,,,1.788899899,-0.558799982,9.625800133,,,128,2.363299906,0.18629998,7.943400145
1.683E+18,2.599058105,0.30399999,0.713799953,-1.938399911,,,1.77489996,-0.586299956,9.626799583,,,129,2.07889995,0.127499998,7.688399673
1.683E+18,2.619058105,0.323399991,0.741099954,-2.268899918,,,1.78489995,-0.603799999,9.62389946,,,130,2.108299941,0.137299955,7.354999542
1.683E+18,2.639056396,0.4542,0.657299995,-2.125799894,,,1.81099999,-0.618099988,9.618100166,,,131,2.265199989,0.039200008,7.492300272
