time,seconds_elapsed,z,y,x,,,,z,y,x,,,t,z,y,x
1.683E+18,2.729761719,1.391799927,0.408899993,1.832699895,,,,2.491499901,-1.222899914,9.405599594,,,135,3.883299828,-0.813999921,11.23829949
1.683E+18,2.749761719,1.693699956,0.353699982,1.404299974,,,,2.473999977,-1.206799984,9.41230011,,,136,4.167699933,-0.853100002,10.81660008
1.683E+18,2.769761719,0.936699986,0.057299998,1.263499975,,,,2.475899935,-1.175300002,9.415800095,,,137,3.412599921,-1.118000004,10.67930007
1.683E+18,2.789761719,0.698799968,-0.603399992,2.037400007,,,,2.488299847,-1.142099977,9.416600227,,,138,3.187099814,-1.745499969,11.45400023
1.683E+18,2.809761719,1.144699931,-0.994599998,3.068300009,,,,2.463999987,-1.12349999,9.425299644,,,139,3.608699918,-2.118099988,12.49359965
1.683E+18,2.829761719,1.75759995,-1.038200021,3.350600004,,,,2.419999838,-1.119199991,9.437199593,,,140,4.177599788,-2.157400012,12.7877996
1.683E+18,2.849761719,2.065999985,-0.625,3.11529994,,,,2.376299858,-1.130299926,9.446899414,,,141,4.442299843,-1.755299926,12.56219935
1.683E+18,2.869761719,1.291700006,0.096799999,1.290599942,,,,2.366099834,-1.146099925,9.447599411,,,142,3.65779984,-1.049299926,10.73819935
1.683E+18,2.889761719,-0.039299998,0.254399985,-0.098499998,,,,2.422399998,-1.136999965,9.434399605,,,143,2.383099999,-0.88259998,9.335899606
1.683E+18,2.909772705,-1.246699929,-0.49969998,0.532899976,,,,2.4921,-1.098699927,9.420800209,,,144,1.245400071,-1.598399907,9.953700185
1.683E+18,2.929761719,-1.68809998,-1.406099916,1.538399935,,,,2.502099991,-1.035599947,9.425299644,,,145,0.81400001,-2.441699862,10.96369958
1.683E+18,2.949761719,-1.448899984,-2.010499954,1.374599934,,,,2.468699932,-0.960799992,9.441999435,,,146,1.019799948,-2.971299946,10.81659937
1.683E+18,2.969761719,-0.532000005,-1.933799982,-0.0187,,,,2.454099894,-0.890399992,9.452699661,,,147,1.922099888,-2.824199975,9.433999661
1.683E+18,2.989761719,0.062699996,-1.707399964,-0.664399981,,,,2.477099895,-0.842199981,9.451099396,,,148,2.539799891,-2.549599946,8.786699414
1.683E+18,3.009761719,-0.24939999,-1.449699998,-0.931299984,,,,2.514799833,-0.815499961,9.443499565,,,149,2.265399843,-2.265199959,8.512199581
1.683E+18,3.029761719,-1.095499992,-1.394500017,-1.250999928,,,,2.536999941,-0.792299986,9.439499855,,,150,1.441499949,-2.186800003,8.188499928
1.683E+18,3.049761719,-1.652799964,-1.294399977,-1.459599972,,,,2.535399914,-0.764899969,9.442199707,,,151,0.88259995,-2.059299946,7.982599735
1.683E+18,3.069761719,-1.75150001,-1.08829999,-1.6401999,,,,2.526199818,-0.745399952,9.446299553,,,152,0.774699807,-1.833699942,7.806099653
1.683E+18,3.089761719,-2.112999916,-0.752900004,-1.660699964,,,,2.52489996,-0.737599969,9.447199821,,,153,0.411900043,-1.490499973,7.786499858
1.683E+18,3.109761719,-2.401399851,-0.346199989,-1.678900003,,,,2.528899908,-0.742299974,9.445799828,,,154,0.127500057,-1.088499963,7.766899824
1.683E+18,3.129761719,-2.148900032,-0.0071,-1.778499961,,,,2.521600008,-0.747900009,9.447299957,,,155,0.372699976,-0.755000009,7.668799996
1.683E+18,3.149761719,-1.453400016,0.093800001,-1.628999949,,,,2.492899895,-0.750799954,9.454699516,,,156,1.039499879,-0.656999953,7.825699568
1.683E+18,3.169761719,-0.938999951,0.192299992,-1.532499909,,,,2.449300051,-0.751199961,9.465999603,,,157,1.5103001,-0.558899969,7.933499694
1.683E+18,3.189761719,-0.442599982,0.199000001,-1.465899944,,,,2.404000044,-0.748099983,9.477899551,,,158,1.961400062,-0.549099982,8.011999607
1.683E+18,3.209761719,-0.056399997,0.352699995,-1.100999951,,,,2.370699883,-0.754799962,9.485699654,,,159,2.314299885,-0.402099967,8.384699702
1.683E+18,3.229761719,-0.143099993,0.4102,-0.626699984,,,,2.339799881,-0.773000002,9.49189949,,,160,2.196699888,-0.362800002,8.865199506
1.683E+18,3.249761719,-0.457399994,0.445299983,-0.514899969,,,,2.310899973,-0.788499951,9.497699738,,,161,1.853499979,-0.343199968,8.982799768
1.683E+18,3.269761719,-0.378099978,0.494499981,-0.128199995,,,,2.280599833,-0.808299959,9.503399849,,,162,1.902499855,-0.313799977,9.375199854
1.683E+18,3.289761719,-0.116099998,0.574499965,-0.191599995,,,,2.253999949,-0.82949996,9.507899284,,,163,2.13789995,-0.254999995,9.316299289
1.683E+18,3.309761719,0.060899999,0.504400015,-0.719699979,,,,2.253299952,-0.8477,9.50649929,,,164,2.314199951,-0.343299985,8.786799312
1.683E+18,3.329761719,0.200899988,0.612599969,-0.369800001,,,,2.270200014,-0.877399981,9.499799728,,,165,2.471100003,-0.264800012,9.129999727
1.683E+18,3.349763184,-0.106399998,0.788599968,0.412599981,,,,2.283499956,-0.925899982,9.491999626,,,166,2.177099958,-0.137300014,9.904599607
1.683E+18,3.369761719,-0.715799987,1.058599949,1.152899981,,,,2.284800053,-0.970299959,9.487199783,,,167,1.569000065,0.08829999,10.64009976
1.683E+18,3.389764648,-1.122300029,1.195899963,1.304099917,,,,2.289299965,-0.999799967,9.483099937,,,168,1.166999936,0.196099997,10.78719985
1.683E+18,3.40977417,-1.019099951,0.515699983,1.369499922,,,,2.313599825,-1.005999923,9.476499557,,,169,1.294499874,-0.49029994,10.84599948
1.683E+18,3.429761719,-0.123999998,-0.638899982,2.016599894,,,,2.359899998,-0.988899946,9.466899872,,,170,2.2359,-1.627799928,11.48349977
1.683E+18,3.449761719,1.07980001,-1.558899999,3.40170002,,,,2.411299944,-0.980999947,9.454799652,,,171,3.491099954,-2.539899945,12.85649967
1.683E+18,3.469761719,1.970299959,-1.430899978,5.047999859,,,,2.432800055,-1.010900021,9.446100235,,,172,4.403100014,-2.441799998,14.49410009
1.683E+18,3.489761719,1.013800025,-0.862399995,4.322599888,,,,2.408599854,-1.069399953,9.445899963,,,173,3.422399879,-1.931799948,13.76849985
1.683E+18,3.509761719,-0.469699979,-0.973699987,1.645699978,,,,2.411399841,-1.065999985,9.44549942,,,174,1.941699862,-2.039699972,11.0911994
1.683E+18,3.529761719,-0.783499956,-1.896399975,1.180699944,,,,2.421200037,-1.006199956,9.44960022,,,175,1.637700081,-2.902599931,10.63030016
1.683E+18,3.549761719,0.316699982,-2.364300013,2.124199867,,,,2.409399986,-0.960099995,9.457399368,,,176,2.726099968,-3.324400008,11.58159924
1.683E+18,3.56976001,0.60589999,-2.322999954,2.017199993,,,,2.38499999,-0.932699978,9.466300011,,,177,2.99089998,-3.255699933,11.4835
1.683E+18,3.589761719,0.240499988,-2.222300053,0.337399989,,,,2.34829998,-0.896099985,9.479000092,,,178,2.588799968,-3.118400037,9.816400081
1.683E+18,3.609764648,0.261900008,-2.16689992,-1.407499909,,,,2.326999903,-0.853399992,9.488200188,,,179,2.58889991,-3.020299911,8.080700278
