time,seconds_elapsed,z,y,x,,,z,y,x,,t,z,y,x
1.68301E+18,2.101401367,-0.199199989,0.0123,-1.25999999,,,0.787599981,0.232799992,9.772099495,,104,0.588399991,0.245099992,8.512099504
1.68301E+18,2.121399658,0.122699998,-0.248799995,-1.034699917,,,0.779399991,0.248799995,9.772399902,,105,0.902099989,0,8.737699986
1.68301E+18,2.141399658,0.3838,-0.469899982,-0.691500008,,,0.773299992,0.263999999,9.772500038,,106,1.157099992,-0.205899984,9.08100003
1.68301E+18,2.161399658,0.360599995,-0.59009999,-0.241299987,,,0.75729996,0.276299983,9.773399353,,107,1.117899954,-0.313800007,9.532099366
1.68301E+18,2.181401367,0.217299998,-0.504099965,-0.300899982,,,0.743699968,0.288399994,9.77409935,,108,0.960999966,-0.215699971,9.473199368
1.68301E+18,2.201399658,0.158999994,-0.422799975,-0.457599998,,,0.743099988,0.295300007,9.773900032,,109,0.902099982,-0.127499968,9.316300035
1.68301E+18,2.221399658,0.213499993,-0.323899984,-0.378899992,,,0.747399986,0.294499993,9.773599625,,110,0.960899979,-0.029399991,9.394699633
1.68301E+18,2.241399658,0.228,-0.095899999,-0.113299996,,,0.762399971,0.282199979,9.772799492,,111,0.990399972,0.18629998,9.659499496
1.68301E+18,2.261399658,0.101199999,0.217500001,0.211199999,,,0.781300008,0.262999982,9.771900177,,112,0.882500008,0.480499983,9.983100176
1.68301E+18,2.281399658,0.0592,0.497999996,0.437899977,,,0.80369997,0.237399995,9.770699501,,113,0.86289997,0.735399991,10.20859948
1.68301E+18,2.301399658,-0.158199996,0.590799987,0.61649996,,,0.834899962,0.213199988,9.768699646,,114,0.676699966,0.803999975,10.38519961
1.68301E+18,2.321401367,-0.2597,0.429199994,0.796399951,,,0.877499998,0.198399991,9.765199661,,115,0.617799997,0.627599984,10.56159961
1.68301E+18,2.341399658,-0.335599989,0.090700001,1.261500001,,,0.923999965,0.193599999,9.76099968,,116,0.588399976,0.284299999,11.02249968
1.68301E+18,2.361399658,-0.185399994,-0.085999995,2.297699928,,,0.989600003,0.193899989,9.754599571,,117,0.804200009,0.107899994,12.0522995
1.68301E+18,2.381399658,0.17019999,-0.4745,3.6947999,,,1.035899997,0.180299997,9.750100136,,118,1.206099987,-0.294200003,13.44490004
1.68301E+18,2.401399658,0.280200005,-0.192299992,4.618000031,,,1.05339992,0.153099999,9.748700142,,119,1.333599925,-0.039199993,14.36670017
1.68301E+18,2.421399658,0.59829998,-0.44599998,4.67689991,,,1.058899999,0.112499997,9.748600006,,120,1.657199979,-0.333499983,14.42549992
1.68301E+18,2.441399658,1.047199965,-0.705799997,4.531899929,,,1.080699921,0.088,9.746500015,,121,2.127899885,-0.617799997,14.27839994
1.68301E+18,2.461401367,1.139099956,-0.944599986,4.05189991,,,1.086899996,0.071800001,9.745900154,,122,2.225999951,-0.872799985,13.79780006
1.68301E+18,2.481399658,1.109300017,-0.770799994,3.258599997,,,1.097100019,0.045199998,9.74489975,,123,2.206400037,-0.725599997,13.00349975
1.68301E+18,2.501399658,0.4111,-0.437399983,1.819399953,,,1.118600011,0.015699999,9.742599487,,124,1.529700011,-0.421699984,11.56199944
1.68301E+18,2.521399658,-0.441699982,-0.39319998,-0.039299998,,,1.157500029,0.0009,9.737999916,,125,0.715800047,-0.39229998,9.698699918
1.68301E+18,2.541399658,-0.834699988,-0.654199958,-1.191599965,,,1.19749999,0.007,9.733200073,,126,0.362800002,-0.647199958,8.541600108
1.68301E+18,2.561399658,-0.609200001,-0.869399965,-1.08130002,,,1.217199922,0.0162,9.730799675,,127,0.607999921,-0.853199964,8.649499655
1.68301E+18,2.581399658,-0.18249999,-0.842099965,-0.47389999,,,1.212199926,-0.0011,9.731399536,,128,1.029699937,-0.843199965,9.257499546
1.68301E+18,2.601401367,-0.0691,-0.758699954,-0.1435,,,1.187099934,-0.035499997,9.734399796,,129,1.117999934,-0.794199951,9.590899795
1.68301E+18,2.621401367,-0.20189999,-0.665799975,-0.314099997,,,1.153100014,-0.069600001,9.73829937,,130,0.951200023,-0.735399976,9.424199373
1.68301E+18,2.641399658,-0.340599984,-0.429499984,-0.885899961,,,1.125100017,-0.099999994,9.741299629,,131,0.784500033,-0.529499978,8.855399668
1.68301E+18,2.661399658,-0.467799991,-0.280299991,-1.710599899,,,1.11500001,-0.121699996,9.742199898,,132,0.647200018,-0.401999988,8.031599998
1.68301E+18,2.681401367,-0.592400014,-0.253600001,-2.395999908,,,1.121899962,-0.138599992,9.741199493,,133,0.529499948,-0.392199993,7.345199585
1.68301E+18,2.701399658,-0.555000007,-0.230799988,-2.865200043,,,1.133599997,-0.151600003,9.739699364,,134,0.578599989,-0.382399991,6.874499321
1.68301E+18,2.721399658,-0.327099979,-0.099299997,-3.129999876,,,1.131199956,-0.165399998,9.739699364,,135,0.804099977,-0.264699996,6.609699488
1.68301E+18,2.741402832,-0.031999998,0.105099998,-3.3270998,,,1.120599985,-0.183499992,9.740599632,,136,1.088599987,-0.078399993,6.413499832
1.68301E+18,2.761399658,0.078099996,0.170099989,-3.377199888,,,1.108399987,-0.199499995,9.741700172,,137,1.186499983,-0.029400006,6.364500284
1.68301E+18,2.781399658,-0.031199999,0.0801,-3.026000023,,,1.090399981,-0.207599998,9.743599892,,138,1.059199981,-0.127499998,6.717599869
1.68301E+18,2.801399658,-0.1043,-0.075300001,-2.353199959,,,1.055599928,-0.208999991,9.74739933,,139,0.951299928,-0.284299992,7.394199371
1.68301E+18,2.821401367,-0.102899998,-0.224199995,-1.387699962,,,1.005100012,-0.207199991,9.752799988,,140,0.902200013,-0.431399986,8.365100026
1.68301E+18,2.841399658,0.034899998,-0.355299979,-0.324799985,,,0.94569999,-0.203599989,9.758799553,,141,0.980599988,-0.558899969,9.433999568
1.68301E+18,2.861399658,0.345699996,-0.344099998,0.572799981,,,0.899699986,-0.195199996,9.763299942,,142,1.245399982,-0.539299995,10.33609992
1.68301E+18,2.881399658,0.368099988,-0.231299996,0.912399948,,,0.857599974,-0.199999988,9.767000198,,143,1.225699961,-0.431299984,10.67940015
1.68301E+18,2.901399658,0.532899976,-0.073699996,0.988699973,,,0.830199957,-0.210599989,9.769100189,,144,1.363099933,-0.284299985,10.75780016
1.68301E+18,2.921399658,0.520900011,0.0069,0.849999964,,,0.812699974,-0.212899998,9.770500183,,145,1.333599985,-0.205999998,10.62050015
1.68301E+18,2.941399658,0.466899991,0.070799999,0.485799998,,,0.798099995,-0.208099991,9.771900177,,146,1.264999986,-0.137299992,10.25770018
1.68301E+18,2.961401367,0.406999975,0.127999991,-0.23089999,,,0.789299965,-0.19659999,9.772799492,,147,1.19629994,-0.068599999,9.541899502
1.68301E+18,2.981399658,0.371699989,0.182300001,-0.731700003,,,0.785399973,-0.182300001,9.773399353,,148,1.157099962,0,9.04169935
1.68301E+18,3.001399658,0.478199989,0.174999997,-0.849399984,,,0.786799967,-0.174999997,9.773399353,,149,1.264999956,0,8.923999369
1.68301E+18,3.021402832,0.59709996,0.238299996,-0.5546,,,0.795399964,-0.169599995,9.772799492,,150,1.392499924,0.068700001,9.218199492
1.68301E+18,3.041401367,0.680799961,0.387699991,0.211499989,,,0.809699953,-0.171999991,9.77159977,,151,1.490499914,0.215700001,9.983099759
1.68301E+18,3.061399658,0.910699964,0.380699992,1.362200022,,,0.844599962,-0.194399998,9.768199921,,152,1.755299926,0.186299995,11.13039994
1.68301E+18,3.081399658,1.212800026,0.142499998,2.683699846,,,0.915199995,-0.240499988,9.760799408,,153,2.128000021,-0.09799999,12.44449925
1.68301E+18,3.101399658,1.300999999,0.207099989,3.031999826,,,1.042699933,-0.314999998,9.745900154,,154,2.343699932,-0.107900009,12.77789998
1.68301E+18,3.121399658,1.52609992,-0.212899998,2.924000025,,,1.180400014,-0.414599985,9.726499557,,155,2.706499934,-0.627499983,12.65049958
1.68301E+18,3.141399658,1.194299936,0.472499996,3.774699926,,,1.218099952,-0.472499996,9.719200134,,156,2.412399888,0,13.49390006
1.68301E+18,3.161399658,0.301999986,-0.336199999,4.161200047,,,1.168900013,-0.477699995,9.724999428,,157,1.470899999,-0.813899994,13.88619947
1.68301E+18,3.181399658,0.0137,-0.663899958,4.523099899,,,1.094399929,-0.434299976,9.735699654,,158,1.108099929,-1.098199934,14.25879955
1.68301E+18,3.201399658,0.26819998,-0.654899955,5.202300072,,,1.036000013,-0.413899988,9.742899895,,159,1.304199994,-1.068799943,14.94519997
1.68301E+18,3.221399658,0.144400001,-0.428900003,4.844399929,,,0.993099988,-0.404599994,9.747799873,,160,1.137499988,-0.833499998,14.5921998
1.68301E+18,3.241399658,-0.172299996,-0.154100001,2.9296,,,0.976399958,-0.385099977,9.750299454,,161,0.804099962,-0.539199978,12.67989945
1.68301E+18,3.261399658,-0.583700001,-0.088299997,0.406699985,,,0.966199994,-0.343099982,9.752799988,,162,0.382499993,-0.431399979,10.15949997
1.68301E+18,3.281399658,-0.639800012,-0.368799984,-1.51759994,,,0.963399947,-0.278299987,9.755199432,,163,0.323599935,-0.647099972,8.237599492
1.68301E+18,3.301399658,-0.328500003,-0.931199968,-2.226199865,,,0.956099987,-0.20629999,9.757699966,,164,0.627599984,-1.137499958,7.531500101
1.68301E+18,3.321399658,0.251899987,-0.990699947,-1.856699944,,,0.934599996,-0.146699995,9.760899544,,165,1.186499983,-1.137399942,7.9041996
1.68301E+18,3.341399658,0.5801,-0.645599961,-1.183599949,,,0.900599957,-0.119199999,9.764399529,,166,1.480699956,-0.76479996,8.58079958
1.68301E+18,3.361399658,0.621100008,-0.494499981,-0.608799994,,,0.859600008,-0.113399997,9.768199921,,167,1.480700016,-0.607899979,9.159399927
1.68301E+18,3.381399658,0.338999987,-0.385199994,-0.640999973,,,0.827899992,-0.104999997,9.770999908,,168,1.166899979,-0.490199991,9.129999936
1.68301E+18,3.401399658,0.078400001,-0.455499977,-0.93659997,,,0.813899994,-0.083799995,9.772399902,,169,0.892299995,-0.539299972,8.835799932
1.68301E+18,3.421399658,-0.430999994,-0.383599997,-1.730399966,,,0.823199987,-0.057599999,9.771800041,,170,0.392199993,-0.441199996,8.041400075
1.68301E+18,3.441399658,-0.87349999,-0.245999992,-2.464099884,,,0.843999982,-0.048099998,9.77009964,,171,-0.029500008,-0.29409999,7.305999756
1.68301E+18,3.461399658,-1.101400018,-0.082599998,-2.961400032,,,0.875799954,-0.054499999,9.767299652,,172,-0.225600064,-0.137099996,6.80589962
