time,seconds_elapsed,z,y,x,,,z,y,x,,,t,z,y,x
1.68301E+18,2.065383545,-0.039799999,0.0025,0.0064,,,9.797399521,0.213199988,0.3662,,,102,9.757599521,0.215699988,0.3726
1.68301E+18,2.085383545,-0.040100001,-0.0055,-0.016899999,,,9.797699928,0.211499989,0.360199988,,,103,9.757599927,0.205999989,0.343299989
1.68301E+18,2.105383545,-0.020499999,-0.0065,-0.015899999,,,9.797699928,0.212399989,0.359200001,,,104,9.77719993,0.20589999,0.343300002
1.68301E+18,2.125383545,-0.030299999,0.0023,-0.0052,,,9.797699928,0.21329999,0.358199984,,,105,9.767399929,0.21559999,0.352999984
1.68301E+18,2.145383545,-0.0208,-0.0048,-0.0095,,,9.797999382,0.210799992,0.352699995,,,106,9.777199382,0.205999992,0.343199995
1.68301E+18,2.165383545,-0.049999997,0.0187,0.0002,,,9.7979002,0.216499999,0.352699995,,,107,9.747900203,0.235199999,0.352899995
1.68301E+18,2.185383545,-0.040100001,0.0134,0.0003,,,9.797699928,0.221900001,0.352699995,,,108,9.757599927,0.235300001,0.352999995
1.68301E+18,2.205383545,-0.0107,-0.0047,0.020099999,,,9.797800064,0.220399991,0.352400005,,,109,9.787100065,0.215699991,0.372500004
1.68301E+18,2.225383545,-0.0206,0.0063,0.001,,,9.797800064,0.2192,0.351999998,,,110,9.777200064,0.2255,0.352999998
1.68301E+18,2.245383545,-0.030499998,0.0072,-0.0079,,,9.7979002,0.218199998,0.351199985,,,111,9.767400201,0.225399998,0.343299985
1.68301E+18,2.265383545,-0.049899999,0.0127,0.0011,,,9.797800064,0.222499996,0.351799995,,,112,9.747900065,0.235199996,0.352899995
1.68301E+18,2.285383545,-0.030499998,-0.0049,-0.006,,,9.7979002,0.220699996,0.349299997,,,113,9.767400201,0.215799996,0.343299997
1.68301E+18,2.305383545,-0.0211,-0.0098,-0.0167,,,9.798299789,0.215700001,0.340299994,,,114,9.77719979,0.2059,0.323599994
1.68301E+18,2.325383545,-0.021,0,-0.018099999,,,9.798299789,0.215799987,0.341699988,,,115,9.77729979,0.215799987,0.323599989
1.68301E+18,2.345383545,-0.040599998,-0.0098,0.0199,,,9.798199654,0.215700001,0.342799991,,,116,9.757599656,0.2059,0.362699991
1.68301E+18,2.365383545,-0.0307,-0.020499999,0.020499999,,,9.798099518,0.206799999,0.351999998,,,117,9.767399518,0.1863,0.372499997
1.68301E+18,2.385383545,-0.0013,0.0069,-0.046099998,,,9.798099518,0.208799988,0.350099981,,,118,9.796799518,0.215699988,0.303999983
1.68301E+18,2.405383545,-0.0112,0.024999999,-0.013499999,,,9.798199654,0.210299999,0.346899986,,,119,9.786999654,0.235299997,0.333399987
1.68301E+18,2.425383545,-0.0407,0.0242,0.0187,,,9.798299789,0.210999995,0.344099998,,,120,9.75759979,0.235199995,0.362799998
1.68301E+18,2.445383545,-0.070199996,-0.0053,0.0013,,,9.798399925,0.211199999,0.341899991,,,121,9.728199929,0.205899999,0.343199991
1.68301E+18,2.465383545,-0.021199999,-0.0061,-0.0064,,,9.798399925,0.211999997,0.3398,,,122,9.777199926,0.205899998,0.3334
